filename,tier,lang,chapter_idx,chapter_title,chapter_words,has_chapter_structure
pdf_drunkard_emile_zola.txt,S,fr,119,128,398,True
pdf_drunkard_emile_zola.txt,S,fr,120,129,437,True
pdf_drunkard_emile_zola.txt,S,fr,121,130,415,True
pdf_drunkard_emile_zola.txt,S,fr,122,131,450,True
pdf_drunkard_emile_zola.txt,S,fr,123,132,408,True
pdf_drunkard_emile_zola.txt,S,fr,124,133,453,True
pdf_drunkard_emile_zola.txt,S,fr,125,134,447,True
pdf_drunkard_emile_zola.txt,S,fr,126,135,336,True
pdf_drunkard_emile_zola.txt,S,fr,127,136,444,True
pdf_drunkard_emile_zola.txt,S,fr,128,137,433,True
pdf_drunkard_emile_zola.txt,S,fr,129,138,408,True
pdf_drunkard_emile_zola.txt,S,fr,130,139,454,True
pdf_drunkard_emile_zola.txt,S,fr,131,140,412,True
pdf_drunkard_emile_zola.txt,S,fr,132,141,424,True
pdf_drunkard_emile_zola.txt,S,fr,133,142,441,True
pdf_drunkard_emile_zola.txt,S,fr,134,143,402,True
pdf_drunkard_emile_zola.txt,S,fr,135,144,464,True
pdf_drunkard_emile_zola.txt,S,fr,136,145,430,True
pdf_drunkard_emile_zola.txt,S,fr,137,146,429,True
pdf_drunkard_emile_zola.txt,S,fr,138,147,444,True
pdf_drunkard_emile_zola.txt,S,fr,139,VII,257,True
pdf_drunkard_emile_zola.txt,S,fr,140,149,456,True
pdf_drunkard_emile_zola.txt,S,fr,141,150,430,True
pdf_drunkard_emile_zola.txt,S,fr,142,151,434,True
pdf_drunkard_emile_zola.txt,S,fr,143,152,432,True
pdf_drunkard_emile_zola.txt,S,fr,144,153,465,True
pdf_drunkard_emile_zola.txt,S,fr,145,154,465,True
pdf_drunkard_emile_zola.txt,S,fr,146,155,464,True
pdf_drunkard_emile_zola.txt,S,fr,147,156,426,True
pdf_drunkard_emile_zola.txt,S,fr,148,157,442,True
pdf_drunkard_emile_zola.txt,S,fr,149,158,443,True
pdf_drunkard_emile_zola.txt,S,fr,150,I,414,True
pdf_drunkard_emile_zola.txt,S,fr,151,161,490,True
pdf_drunkard_emile_zola.txt,S,fr,152,162,459,True
pdf_drunkard_emile_zola.txt,S,fr,153,163,473,True
pdf_drunkard_emile_zola.txt,S,fr,154,164,454,True
pdf_drunkard_emile_zola.txt,S,fr,155,165,434,True
pdf_drunkard_emile_zola.txt,S,fr,156,166,435,True
pdf_drunkard_emile_zola.txt,S,fr,157,167,421,True
pdf_drunkard_emile_zola.txt,S,fr,158,II,361,True
pdf_drunkard_emile_zola.txt,S,fr,159,169,450,True
pdf_drunkard_emile_zola.txt,S,fr,160,170,460,True
pdf_drunkard_emile_zola.txt,S,fr,161,171,443,True
pdf_drunkard_emile_zola.txt,S,fr,162,172,427,True
pdf_drunkard_emile_zola.txt,S,fr,163,173,454,True
pdf_drunkard_emile_zola.txt,S,fr,164,174,242,True
pdf_drunkard_emile_zola.txt,S,fr,165,175,434,True
pdf_drunkard_emile_zola.txt,S,fr,166,176,438,True
pdf_drunkard_emile_zola.txt,S,fr,167,II,385,True
pdf_drunkard_emile_zola.txt,S,fr,168,178,472,True
pdf_drunkard_emile_zola.txt,S,fr,169,19,470,True
pdf_drunkard_emile_zola.txt,S,fr,170,180,387,True
pdf_drunkard_emile_zola.txt,S,fr,171,181,454,True
pdf_drunkard_emile_zola.txt,S,fr,172,182,404,True
pdf_drunkard_emile_zola.txt,S,fr,173,183,444,True
pdf_drunkard_emile_zola.txt,S,fr,174,184,397,True
pdf_drunkard_emile_zola.txt,S,fr,175,185,394,True
pdf_drunkard_emile_zola.txt,S,fr,176,186,414,True
pdf_drunkard_emile_zola.txt,S,fr,177,187,410,True
pdf_drunkard_emile_zola.txt,S,fr,178,188,425,True
pdf_drunkard_emile_zola.txt,S,fr,179,189,460,True
pdf_drunkard_emile_zola.txt,S,fr,180,190,450,True
pdf_drunkard_emile_zola.txt,S,fr,181,IV,290,True
pdf_drunkard_emile_zola.txt,S,fr,182,28,472,True
pdf_drunkard_emile_zola.txt,S,fr,183,193,472,True
pdf_drunkard_emile_zola.txt,S,fr,184,194,905,True
pdf_drunkard_emile_zola.txt,S,fr,185,196,452,True
pdf_drunkard_emile_zola.txt,S,fr,186,197,462,True
pdf_drunkard_emile_zola.txt,S,fr,187,198,891,True
pdf_drunkard_emile_zola.txt,S,fr,188,200,485,True
pdf_drunkard_emile_zola.txt,S,fr,189,201,411,True
pdf_drunkard_emile_zola.txt,S,fr,190,202,443,True
pdf_drunkard_emile_zola.txt,S,fr,191,203,503,True
pdf_drunkard_emile_zola.txt,S,fr,192,204,230,True
pdf_drunkard_emile_zola.txt,S,fr,193,205,455,True
pdf_drunkard_emile_zola.txt,S,fr,194,206,421,True
pdf_drunkard_emile_zola.txt,S,fr,195,207,438,True
pdf_drunkard_emile_zola.txt,S,fr,196,208,431,True
pdf_drunkard_emile_zola.txt,S,fr,197,209,442,True
pdf_drunkard_emile_zola.txt,S,fr,198,210,439,True
pdf_drunkard_emile_zola.txt,S,fr,199,211,471,True
pdf_drunkard_emile_zola.txt,S,fr,200,212,421,True
pdf_drunkard_emile_zola.txt,S,fr,201,213,449,True
pdf_drunkard_emile_zola.txt,S,fr,202,214,447,True
pdf_drunkard_emile_zola.txt,S,fr,203,215,210,True
pdf_drunkard_emile_zola.txt,S,fr,204,216,441,True
pdf_drunkard_emile_zola.txt,S,fr,205,217,425,True
pdf_drunkard_emile_zola.txt,S,fr,206,218,466,True
pdf_drunkard_emile_zola.txt,S,fr,207,219,420,True
pdf_drunkard_emile_zola.txt,S,fr,208,220,834,True
pdf_drunkard_emile_zola.txt,S,fr,209,222,402,True
pdf_drunkard_emile_zola.txt,S,fr,210,223,416,True
pdf_drunkard_emile_zola.txt,S,fr,211,224,441,True
pdf_drunkard_emile_zola.txt,S,fr,212,225,461,True
pdf_drunkard_emile_zola.txt,S,fr,213,226,447,True
pdf_drunkard_emile_zola.txt,S,fr,214,227,421,True
pdf_drunkard_emile_zola.txt,S,fr,215,228,912,True
pdf_drunkard_emile_zola.txt,S,fr,216,230,393,True
pdf_drunkard_emile_zola.txt,S,fr,217,I,385,True
pdf_drunkard_emile_zola.txt,S,fr,218,233,430,True
pdf_drunkard_emile_zola.txt,S,fr,219,234,392,True
pdf_drunkard_emile_zola.txt,S,fr,220,235,491,True
pdf_drunkard_emile_zola.txt,S,fr,221,236,461,True
pdf_drunkard_emile_zola.txt,S,fr,222,237,450,True
pdf_drunkard_emile_zola.txt,S,fr,223,238,401,True
pdf_drunkard_emile_zola.txt,S,fr,224,209,461,True
pdf_drunkard_emile_zola.txt,S,fr,225,240,468,True
pdf_drunkard_emile_zola.txt,S,fr,226,241,408,True
pdf_drunkard_emile_zola.txt,S,fr,227,242,424,True
pdf_drunkard_emile_zola.txt,S,fr,228,II,345,True
pdf_drunkard_emile_zola.txt,S,fr,229,244,483,True
pdf_drunkard_emile_zola.txt,S,fr,230,245,472,True
pdf_drunkard_emile_zola.txt,S,fr,231,246,452,True
pdf_drunkard_emile_zola.txt,S,fr,232,247,441,True
pdf_drunkard_emile_zola.txt,S,fr,233,248,460,True
pdf_drunkard_emile_zola.txt,S,fr,234,249,490,True
pdf_drunkard_emile_zola.txt,S,fr,235,250,486,True
pdf_drunkard_emile_zola.txt,S,fr,236,251,456,True
pdf_drunkard_emile_zola.txt,S,fr,237,252,477,True
pdf_drunkard_emile_zola.txt,S,fr,238,253,455,True
pdf_drunkard_emile_zola.txt,S,fr,239,254,432,True
pdf_drunkard_emile_zola.txt,S,fr,240,255,414,True
pdf_drunkard_emile_zola.txt,S,fr,241,256,432,True
pdf_drunkard_emile_zola.txt,S,fr,242,III,290,True
pdf_drunkard_emile_zola.txt,S,fr,243,258,469,True
pdf_drunkard_emile_zola.txt,S,fr,244,259,425,True
pdf_drunkard_emile_zola.txt,S,fr,245,260,496,True
pdf_drunkard_emile_zola.txt,S,fr,246,261,477,True
pdf_drunkard_emile_zola.txt,S,fr,247,262,496,True
pdf_drunkard_emile_zola.txt,S,fr,248,263,459,True
pdf_drunkard_emile_zola.txt,S,fr,249,264,446,True
pdf_drunkard_emile_zola.txt,S,fr,250,d,413,True
pdf_drunkard_emile_zola.txt,S,fr,251,266,462,True
pdf_drunkard_emile_zola.txt,S,fr,252,267,472,True
pdf_drunkard_emile_zola.txt,S,fr,253,268,412,True
pdf_drunkard_emile_zola.txt,S,fr,254,269,455,True
pdf_drunkard_emile_zola.txt,S,fr,255,270,470,True
pdf_drunkard_emile_zola.txt,S,fr,256,271,459,True
pdf_drunkard_emile_zola.txt,S,fr,257,272,448,True
pdf_drunkard_emile_zola.txt,S,fr,258,273,441,True
pdf_drunkard_emile_zola.txt,S,fr,259,274,319,True
pdf_drunkard_emile_zola.txt,S,fr,260,IV,539,True
pdf_drunkard_emile_zola.txt,S,fr,261,276,481,True
pdf_drunkard_emile_zola.txt,S,fr,262,277,462,True
pdf_drunkard_emile_zola.txt,S,fr,263,278,427,True
pdf_drunkard_emile_zola.txt,S,fr,264,279,438,True
pdf_drunkard_emile_zola.txt,S,fr,265,280,442,True
pdf_drunkard_emile_zola.txt,S,fr,266,"281 
.",475,True
pdf_drunkard_emile_zola.txt,S,fr,267,282,440,True
pdf_drunkard_emile_zola.txt,S,fr,268,283,412,True
pdf_drunkard_emile_zola.txt,S,fr,269,284,412,True
pdf_drunkard_emile_zola.txt,S,fr,270,285,438,True
pdf_drunkard_emile_zola.txt,S,fr,271,286,453,True
pdf_drunkard_emile_zola.txt,S,fr,272,287,437,True
pdf_drunkard_emile_zola.txt,S,fr,273,288,432,True
pdf_drunkard_emile_zola.txt,S,fr,274,289,455,True
pdf_drunkard_emile_zola.txt,S,fr,275,290,242,True
pdf_drunkard_emile_zola.txt,S,fr,276,291,428,True
pdf_drunkard_emile_zola.txt,S,fr,277,292,459,True
pdf_drunkard_emile_zola.txt,S,fr,278,293,468,True
pdf_drunkard_emile_zola.txt,S,fr,279,Vv,246,True
pdf_drunkard_emile_zola.txt,S,fr,280,295,461,True
pdf_drunkard_emile_zola.txt,S,fr,281,296,432,True
pdf_drunkard_emile_zola.txt,S,fr,282,297,453,True
pdf_drunkard_emile_zola.txt,S,fr,283,298,442,True
pdf_drunkard_emile_zola.txt,S,fr,284,299,407,True
pdf_drunkard_emile_zola.txt,S,fr,285,300,408,True
pdf_drunkard_emile_zola.txt,S,fr,286,301,415,True
pdf_drunkard_emile_zola.txt,S,fr,287,302,255,True
pdf_drunkard_emile_zola.txt,S,fr,288,303,431,True
pdf_drunkard_emile_zola.txt,S,fr,289,304,402,True
pdf_drunkard_emile_zola.txt,S,fr,290,305,392,True
pdf_drunkard_emile_zola.txt,S,fr,291,306,448,True
pdf_drunkard_emile_zola.txt,S,fr,292,307,446,True
pdf_drunkard_emile_zola.txt,S,fr,293,308,451,True
pdf_drunkard_emile_zola.txt,S,fr,294,309,381,True
pdf_drunkard_emile_zola.txt,S,fr,295,310,486,True
pdf_drunkard_emile_zola.txt,S,fr,296,311,491,True
pdf_drunkard_emile_zola.txt,S,fr,297,312,436,True
pdf_drunkard_emile_zola.txt,S,fr,298,313,480,True
pdf_drunkard_emile_zola.txt,S,fr,299,314,470,True
pdf_drunkard_emile_zola.txt,S,fr,300,315,492,True
pdf_drunkard_emile_zola.txt,S,fr,301,316,480,True
pdf_drunkard_emile_zola.txt,S,fr,302,317,458,True
pdf_drunkard_emile_zola.txt,S,fr,303,318,395,True
pdf_drunkard_emile_zola.txt,S,fr,304,319,405,True
pdf_drunkard_emile_zola.txt,S,fr,305,320,402,True
pdf_drunkard_emile_zola.txt,S,fr,306,321,464,True
pdf_drunkard_emile_zola.txt,S,fr,307,322,466,True
pdf_drunkard_emile_zola.txt,S,fr,308,323,471,True
pdf_drunkard_emile_zola.txt,S,fr,309,324,463,True
pdf_drunkard_emile_zola.txt,S,fr,310,325,458,True
pdf_drunkard_emile_zola.txt,S,fr,311,326,416,True
pdf_drunkard_emile_zola.txt,S,fr,312,327,482,True
pdf_drunkard_emile_zola.txt,S,fr,313,328,449,True
pdf_drunkard_emile_zola.txt,S,fr,314,I,387,True
pdf_drunkard_emile_zola.txt,S,fr,315,331,448,True
pdf_drunkard_emile_zola.txt,S,fr,316,332,430,True
pdf_drunkard_emile_zola.txt,S,fr,317,333,443,True
pdf_drunkard_emile_zola.txt,S,fr,318,334,443,True
pdf_drunkard_emile_zola.txt,S,fr,319,335,443,True
pdf_drunkard_emile_zola.txt,S,fr,320,336,435,True
pdf_drunkard_emile_zola.txt,S,fr,321,337,401,True
pdf_drunkard_emile_zola.txt,S,fr,322,338,463,True
pdf_drunkard_emile_zola.txt,S,fr,323,339,409,True
pdf_drunkard_emile_zola.txt,S,fr,324,340,438,True
pdf_drunkard_emile_zola.txt,S,fr,325,341,430,True
pdf_drunkard_emile_zola.txt,S,fr,326,342,386,True
pdf_drunkard_emile_zola.txt,S,fr,327,343,485,True
pdf_drunkard_emile_zola.txt,S,fr,328,344,479,True
pdf_drunkard_emile_zola.txt,S,fr,329,345,468,True
pdf_drunkard_emile_zola.txt,S,fr,330,346,498,True
pdf_drunkard_emile_zola.txt,S,fr,331,347,408,True
pdf_drunkard_emile_zola.txt,S,fr,332,348,501,True
pdf_drunkard_emile_zola.txt,S,fr,333,349,409,True
pdf_drunkard_emile_zola.txt,S,fr,334,350,477,True
pdf_drunkard_emile_zola.txt,S,fr,335,351,481,True
pdf_drunkard_emile_zola.txt,S,fr,336,352,495,True
pdf_drunkard_emile_zola.txt,S,fr,337,353,475,True
pdf_drunkard_emile_zola.txt,S,fr,338,354,498,True
pdf_drunkard_emile_zola.txt,S,fr,339,355,429,True
pdf_drunkard_emile_zola.txt,S,fr,340,III,357,True
pdf_drunkard_emile_zola.txt,S,fr,341,357,481,True
pdf_drunkard_emile_zola.txt,S,fr,342,358,451,True
pdf_drunkard_emile_zola.txt,S,fr,343,359,408,True
pdf_drunkard_emile_zola.txt,S,fr,344,360,418,True
pdf_drunkard_emile_zola.txt,S,fr,345,361,471,True
pdf_drunkard_emile_zola.txt,S,fr,346,362,451,True
pdf_drunkard_emile_zola.txt,S,fr,347,363,490,True
pdf_drunkard_emile_zola.txt,S,fr,348,364,493,True
pdf_drunkard_emile_zola.txt,S,fr,349,365,431,True
pdf_drunkard_emile_zola.txt,S,fr,350,366,462,True
pdf_drunkard_emile_zola.txt,S,fr,351,367,463,True
pdf_drunkard_emile_zola.txt,S,fr,352,368,423,True
pdf_drunkard_emile_zola.txt,S,fr,353,369,405,True
pdf_drunkard_emile_zola.txt,S,fr,354,IV,299,True
pdf_drunkard_emile_zola.txt,S,fr,355,371,463,True
pdf_drunkard_emile_zola.txt,S,fr,356,372,459,True
pdf_drunkard_emile_zola.txt,S,fr,357,373,472,True
pdf_drunkard_emile_zola.txt,S,fr,358,374,461,True
pdf_drunkard_emile_zola.txt,S,fr,359,375,435,True
pdf_drunkard_emile_zola.txt,S,fr,360,376,439,True
pdf_drunkard_emile_zola.txt,S,fr,361,377,405,True
pdf_drunkard_emile_zola.txt,S,fr,362,378,897,True
pdf_drunkard_emile_zola.txt,S,fr,363,380,429,True
pdf_drunkard_emile_zola.txt,S,fr,364,381,426,True
pdf_drunkard_emile_zola.txt,S,fr,365,382,430,True
pdf_drunkard_emile_zola.txt,S,fr,366,383,446,True
pdf_drunkard_emile_zola.txt,S,fr,367,384,459,True
pdf_drunkard_emile_zola.txt,S,fr,368,385,450,True
pdf_drunkard_emile_zola.txt,S,fr,369,book I,294,True
pdf_drunkard_emile_zola.txt,S,fr,370,"387 

.",444,True
pdf_drunkard_emile_zola.txt,S,fr,371,388,437,True
pdf_drunkard_emile_zola.txt,S,fr,372,389,437,True
pdf_drunkard_emile_zola.txt,S,fr,373,390,458,True
pdf_drunkard_emile_zola.txt,S,fr,374,391,344,True
pdf_drunkard_emile_zola.txt,S,fr,375,392,485,True
pdf_drunkard_emile_zola.txt,S,fr,376,393,425,True
pdf_drunkard_emile_zola.txt,S,fr,377,394,439,True
pdf_drunkard_emile_zola.txt,S,fr,378,395,449,True
pdf_drunkard_emile_zola.txt,S,fr,379,396,499,True
pdf_drunkard_emile_zola.txt,S,fr,380,397,455,True
pdf_drunkard_emile_zola.txt,S,fr,381,398,895,True
pdf_drunkard_emile_zola.txt,S,fr,382,400,456,True
pdf_drunkard_emile_zola.txt,S,fr,383,401,461,True
pdf_drunkard_emile_zola.txt,S,fr,384,402,407,True
pdf_drunkard_emile_zola.txt,S,fr,385,403,425,True
pdf_drunkard_emile_zola.txt,S,fr,386,404,407,True
pdf_drunkard_emile_zola.txt,S,fr,387,405,448,True
pdf_drunkard_emile_zola.txt,S,fr,388,406,426,True
pdf_drunkard_emile_zola.txt,S,fr,389,407,428,True
pdf_drunkard_emile_zola.txt,S,fr,390,408,481,True
pdf_drunkard_emile_zola.txt,S,fr,391,409,456,True
pdf_drunkard_emile_zola.txt,S,fr,392,410,923,True
pdf_drunkard_emile_zola.txt,S,fr,393,412,241,True
pdf_drunkard_emile_zola.txt,S,fr,394,413,504,True
pdf_drunkard_emile_zola.txt,S,fr,395,414,409,True
pdf_drunkard_emile_zola.txt,S,fr,396,415,455,True
pdf_drunkard_emile_zola.txt,S,fr,397,416,497,True
pdf_drunkard_emile_zola.txt,S,fr,398,417,479,True
pdf_drunkard_emile_zola.txt,S,fr,399,418,480,True
pdf_drunkard_emile_zola.txt,S,fr,400,419,458,True
pdf_drunkard_emile_zola.txt,S,fr,401,420,479,True
pdf_drunkard_emile_zola.txt,S,fr,402,421,420,True
pdf_drunkard_emile_zola.txt,S,fr,403,3,433,True
pdf_drunkard_emile_zola.txt,S,fr,404,423,418,True
pdf_drunkard_emile_zola.txt,S,fr,405,424,414,True
pdf_drunkard_emile_zola.txt,S,fr,406,425,420,True
pdf_drunkard_emile_zola.txt,S,fr,407,426,438,True
pdf_drunkard_emile_zola.txt,S,fr,408,427,407,True
pdf_drunkard_emile_zola.txt,S,fr,409,428,460,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,0,I.,2343,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,1,partie d,8296,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,2,livre m,7502,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,3,II.,14714,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,4,livre v,429,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,5,"part
v",3776,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,6,"livre
d",36933,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,7,part l,16854,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,8,ci,2341,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,9,il,8554,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,10,part d,6787,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,11,il,6231,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,12,il,469,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,13,acte d,6773,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,14,Il,8314,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,15,partie d,10081,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,16,il,1766,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,17,il,7354,True
pdf_du_cote_de_chez_swann_marcel_proust.txt,S,fr,18,partie d,17547,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,0,20,300,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,1,21,855,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,2,24,281,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,3,26,832,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,4,29,284,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,5,30,544,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,6,32,525,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,7,34,572,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,8,36,290,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,9,37,259,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,10,38,286,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,11,39,271,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,12,40,539,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,13,42,277,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,14,43,277,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,15,44,280,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,16,46,291,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,17,47,270,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,18,primera d,238,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,19,49,247,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,20,50,2796,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,21,60,550,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,22,62,546,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,23,64,525,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,24,66,281,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,25,67,264,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,26,68,299,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,27,69,278,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,28,70,822,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,29,74,558,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,30,76,537,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,31,78,280,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,32,79,292,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,33,80,550,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,34,82,559,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,35,84,589,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,36,86,729,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,37,92,548,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,38,94,352,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,39,96,315,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,40,97,307,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,41,98,254,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,42,99,1178,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,43,103,8364,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,44,140,572,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,45,142,5696,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,46,169,3647,True
pdf_el_mito_de_sisifo_spanish_edition_albert_camus.txt,S,es,47,89,557,True
pdf_encre_sympathique_french_edition_patrick_modiano.txt,S,fr,0,FULL_TEXT,27255,False
pdf_end_zone_don_delillo.txt,S,en,0,1,742,True
pdf_end_zone_don_delillo.txt,S,en,1,2,1417,True
pdf_end_zone_don_delillo.txt,S,en,2,3,821,True
pdf_end_zone_don_delillo.txt,S,en,3,4,1983,True
pdf_end_zone_don_delillo.txt,S,en,4,5,839,True
pdf_end_zone_don_delillo.txt,S,en,5,6,512,True
pdf_end_zone_don_delillo.txt,S,en,6,7,1150,True
pdf_end_zone_don_delillo.txt,S,en,7,8,1766,True
pdf_end_zone_don_delillo.txt,S,en,8,9,559,True
pdf_end_zone_don_delillo.txt,S,en,9,10,1561,True
pdf_end_zone_don_delillo.txt,S,en,10,11,1172,True
pdf_end_zone_don_delillo.txt,S,en,11,12,2070,True
pdf_end_zone_don_delillo.txt,S,en,12,book cl,703,True
pdf_end_zone_don_delillo.txt,S,en,13,14,1468,True
pdf_end_zone_don_delillo.txt,S,en,14,15,1031,True
pdf_end_zone_don_delillo.txt,S,en,15,16,3147,True
pdf_end_zone_don_delillo.txt,S,en,16,17,3493,True
pdf_end_zone_don_delillo.txt,S,en,17,18,1125,True
pdf_end_zone_don_delillo.txt,S,en,18,19,8672,True
pdf_end_zone_don_delillo.txt,S,en,19,20,1147,True
pdf_end_zone_don_delillo.txt,S,en,20,21,995,True
pdf_end_zone_don_delillo.txt,S,en,21,22,378,True
pdf_end_zone_don_delillo.txt,S,en,22,23,3456,True
pdf_end_zone_don_delillo.txt,S,en,23,book c,983,True
pdf_end_zone_don_delillo.txt,S,en,24,24,801,True
pdf_end_zone_don_delillo.txt,S,en,25,25,2052,True
pdf_end_zone_don_delillo.txt,S,en,26,26,1241,True
pdf_end_zone_don_delillo.txt,S,en,27,27,865,True
pdf_end_zone_don_delillo.txt,S,en,28,28,7407,True
pdf_end_zone_don_delillo.txt,S,en,29,29,1722,True
pdf_end_zone_don_delillo.txt,S,en,30,30,4641,True
pdf_enfance_nathalie_sarraute.txt,S,fr,0,FULL_TEXT,53147,False
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,0,III.,5966,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,1,chapter i,33645,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,2,part i,5289,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,3,I.,2151,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,4,II.,1408,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,5,III.,2029,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,6,IV.,2071,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,7,V.,2863,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,8,I.,2951,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,9,II.,1690,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,10,III.,3400,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,11,IV.,1213,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,12,V.,2185,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,13,I.,999,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,14,II.,1350,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,15,III.,1876,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,16,IV.,1100,True
pdf_ethan_frome_n_selected_stories_barnes_n_n_edith_wharton.txt,A,en,17,V.,2175,True
