"Path","Line","LineNumber"
"C:\Users\elric\omega-project\tools\_graveyard\20260126_0132\harness_v1\b3\run_b3.ts","  console.log('[B3] Status: B-REARM (skeleton only, no execution)');","111"
"C:\Users\elric\omega-project\tools\_graveyard\20260126_0132\harness_v1\b3\run_b3.ts","  console.log(`[B3] Phase A Root: ${phaseARoot}`);","116"
"C:\Users\elric\omega-project\tools\_graveyard\20260126_0132\harness_v1\b3\run_b3.ts","  console.log('[B3] Calibration: LOADED');","119"
"C:\Users\elric\omega-project\tools\_graveyard\20260126_0132\harness_v1\b3\run_b3.ts","    console.error(err.message);","128"
"C:\Users\elric\omega-project\tools\_graveyard\20260126_0132\harness_v1\b3\run_b3.ts","  console.log(""WROTE:"", jsonPath);","167"
"C:\Users\elric\omega-project\tools\_graveyard\20260126_0132\harness_v1\b3\run_b3.ts","  console.log(""WROTE:"", mdPath);","168"
"C:\Users\elric\omega-project\tools\_graveyard\20260126_0132\harness_v1\b3\run_b3.ts","  console.log(""WROTE:"", sigPath);","169"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""???????????????????????????????????????????????????????????????????????????????"");","108"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  OMEGA BENCH ? TEXT GENERATOR v"" + VERSION);","109"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""???????????????????????????????????????????????????????????????????????????????"");","110"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log("""");","111"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""Usage: npx tsx bench_gen_text.ts <output_file> [lines] [options]"");","112"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log("""");","113"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""Arguments:"");","114"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  output_file    Output file path (required)"");","115"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  lines          Number of lines to generate (default: 10000)"");","116"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log("""");","117"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""Options:"");","118"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  --lang <fr|en|mixed>   Language (default: mixed)"");","119"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  --seed <int>           Random seed for reproducibility (default: 42)"");","120"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  --paragraph <n>        Insert blank line every n lines (default: 50)"");","121"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  --scene <n>            Insert scene separator (###) every n lines (default: 500)"");","122"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  --no-paragraph         Disable paragraph breaks"");","123"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  --no-scene             Disable scene separators"");","124"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log("""");","125"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""Examples:"");","126"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  npx tsx bench_gen_text.ts bench_10k.txt 10000"");","127"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  npx tsx bench_gen_text.ts bench_100k.txt 100000 --lang fr --seed 42"");","128"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  npx tsx bench_gen_text.ts corpus.txt 50000 --paragraph 30 --scene 300"");","129"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log("""");","130"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""Presets:"");","131"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  Small (10k):   npx tsx bench_gen_text.ts small.txt 10000"");","132"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  Medium (100k): npx tsx bench_gen_text.ts medium.txt 100000"");","133"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  Large (500k):  npx tsx bench_gen_text.ts large.txt 500000"");","134"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  Stress (1M):   npx tsx bench_gen_text.ts stress.txt 1000000"");","135"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log("""");","136"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""???????????????????????????????????????????????????????????????????????????????"");","192"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  OMEGA BENCH ? TEXT GENERATOR v"" + VERSION);","193"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""???????????????????????????????????????????????????????????????????????????????"");","194"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(`  Output:     ${outFile}`);","195"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(`  Lines:      ${opts.lines.toLocaleString()}`);","196"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(`  Language:   ${opts.lang}`);","197"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(`  Seed:       ${opts.seed}`);","198"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(`  Paragraph:  ${opts.paragraphEvery > 0 ? `every ${opts.paragraphEvery} lines` : ""disabled""}`);","199"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(`  Scene:      ${opts.sceneEvery > 0 ? `every ${opts.sceneEvery} lines` : ""disabled""}`);","200"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""???????????????????????????????????????????????????????????????????????????????"");","201"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log("""");","214"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  ? Generated in "" + generateTime + ""ms"");","215"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  ? Written in "" + writeTime + ""ms"");","216"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log("""");","217"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  File Size:  "" + sizeMB + "" MB"");","218"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  Characters: "" + text.length.toLocaleString());","219"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  Words:      "" + wordCount.toLocaleString());","220"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""  Lines:      "" + opts.lines.toLocaleString());","221"
"C:\Users\elric\omega-project\bench_gen_text.ts","  console.log(""???????????????????????????????????????????????????????????????????????????????"");","222"
"C:\Users\elric\omega-project\gen_analysis.ts","console.log('? dump_analysis.json created');","9"
"C:\Users\elric\omega-project\gen_analysis.ts","console.log(`  Emotions: ${result.total_emotion_hits}`);","10"
"C:\Users\elric\omega-project\gen_analysis.ts","console.log(`  Dominant: ${result.dominant_emotion}`);","11"
"C:\Users\elric\omega-project\run_pipeline.ts","    console.log('Usage: npx tsx run_pipeline.js <input_file> [output_file]');","12"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('???????????????????????????????????????????????????????????????');","19"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('  OMEGA PIPELINE v1.0.0');","20"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('???????????????????????????????????????????????????????????????');","21"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  Input:  ${inputFile}`);","22"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  Output: ${outputFile}`);","23"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  Seed:   ${SEED}`);","24"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('???????????????????????????????????????????????????????????????');","25"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('\n[1/3] Loading analysis...');","28"
"C:\Users\elric\omega-project\run_pipeline.ts","    console.error('ERROR: dump_analysis.json not found');","31"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  ? Loaded: ${analysis.total_emotion_hits} emotion hits`);","35"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  ? Dominant: ${analysis.dominant_emotion}`);","36"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('\n[2/3] Building bridge data...');","39"
"C:\Users\elric\omega-project\run_pipeline.ts","    console.error('ERROR:', validation.errors);","45"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  ? ${dnaInputs.segments.length} segments`);","48"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  ? Hash: ${dnaInputs.bridgeData.contentHash.substring(0, 16)}...`);","49"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('\n[3/3] Building MyceliumDNA...');","52"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  ? ${dna.nodes.length} nodes`);","56"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  ? Root: ${dna.rootHash.substring(0, 16)}...`);","57"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('\n???????????????????????????????????????????????????????????????');","62"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('  PIPELINE COMPLETE');","63"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log('???????????????????????????????????????????????????????????????');","64"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  Output: ${outputFile}`);","65"
"C:\Users\elric\omega-project\run_pipeline.ts","  console.log(`  Root Hash: ${dna.rootHash}`);","66"
"C:\Users\elric\omega-project\run_pipeline.ts","main().catch(err => { console.error('ERROR:', err.message); process.exit(1); });","69"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","  if (verbose) console.log(msg);","131"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""???????????????????????????????????????????????????????????????????????????????"");","193"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  OMEGA PIPELINE SCALE v"" + VERSION + "" ? NASA-GRADE BATCH PROCESSING"");","194"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""???????????????????????????????????????????????????????????????????????????????"");","195"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log("""");","196"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""Usage: npx tsx run_pipeline_scale.ts --in <file|dir> [options]"");","197"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log("""");","198"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""Options:"");","199"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  --in <path>         Input file or directory (required)"");","200"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  --out <dir>         Output directory (default: out_scale)"");","201"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  --mode <mode>       sentence | paragraph | scene (default: sentence)"");","202"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  --seed <int>        Random seed (default: 42)"");","203"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  --concurrency <n>   Parallel workers (default: "" + DEFAULT_CONCURRENCY + "", max: "" + MAX_CONCURRENCY + "")"");","204"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  --include-text      Include segment text in output"");","205"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  --no-text           Exclude segment text (default)"");","206"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  --quiet, -q         Suppress verbose output"");","207"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  --help, -h          Show this help"");","208"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log("""");","209"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""Examples:"");","210"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  npx tsx run_pipeline_scale.ts --in novel.txt --out results"");","211"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  npx tsx run_pipeline_scale.ts --in ./texts --mode paragraph --concurrency 8"");","212"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  npx tsx run_pipeline_scale.ts --in corpus/ --seed 42 --no-text"");","213"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log("""");","214"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""Invariants (NASA L4):"");","215"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  INV-SCALE-01: concurrency=1 produces same hash as concurrency=N"");","216"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  INV-SCALE-02: Batch runs are idempotent (same input ? same output)"");","217"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  INV-SCALE-03: Different modes produce different hashes"");","218"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  INV-SCALE-04: --no-text and --include-text produce same rootHash"");","219"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log(""  INV-SCALE-05: Segments sorted by index before aggregation"");","220"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","    console.log("""");","221"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","      console.log(`  [${idx + 1}/${args.inputs.length}] ${status} ${path.basename(filePath)} | ${info}`);","537"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","  console.error(""\n? FATAL ERROR:"", err.message || err);","612"
"C:\Users\elric\omega-project\run_pipeline_scale.ts","  if (process.env.DEBUG) console.error(err.stack);","613"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","  if (verbose) console.log(msg);","151"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""???????????????????????????????????????????????????????????????????????????????"");","226"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  OMEGA PIPELINE SCALE v"" + VERSION + "" ? NASA-GRADE + STREAMING"");","227"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""???????????????????????????????????????????????????????????????????????????????"");","228"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log("""");","229"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""Usage: npx tsx run_pipeline_scale_v2.ts --in <file|dir> [options]"");","230"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log("""");","231"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""Options:"");","232"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --in <path>              Input file or directory (required)"");","233"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --out <dir>              Output directory (default: out_scale)"");","234"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --mode <mode>            sentence | paragraph | scene (default: sentence)"");","235"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --seed <int>             Random seed (default: 42)"");","236"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --concurrency <n>        Parallel workers (default: "" + DEFAULT_CONCURRENCY + "")"");","237"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --include-text           Include segment text in output"");","238"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --no-text                Exclude segment text (default)"");","239"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log("""");","240"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""Streaming Options (NEW in v2):"");","241"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --stream                 Force streaming mode"");","242"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --chunk-size <bytes>     Chunk size (default: "" + DEFAULT_CHUNK_SIZE + "")"");","243"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --stream-threshold-mb <n> Auto-stream if file > n MB (default: "" + DEFAULT_STREAM_THRESHOLD_MB + "")"");","244"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log("""");","245"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""Other:"");","246"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --quiet, -q              Suppress verbose output"");","247"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  --help, -h               Show this help"");","248"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log("""");","249"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""Examples:"");","250"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  npx tsx run_pipeline_scale_v2.ts --in novel.txt --out results"");","251"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  npx tsx run_pipeline_scale_v2.ts --in huge_book.txt --stream --chunk-size 131072"");","252"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  npx tsx run_pipeline_scale_v2.ts --in corpus/ --mode paragraph --concurrency 8"");","253"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log("""");","254"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""Invariants (NASA L4):"");","255"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  INV-STR-01: Streaming == Non-streaming (rootHash identique)"");","256"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  INV-STR-02: chunk_size ne change pas le hash"");","257"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log(""  INV-SCALE-01: concurrency=1 produces same hash as concurrency=N"");","258"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","    console.log("""");","259"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","      console.log(`  [${idx + 1}/${args.inputs.length}] ${status} ${path.basename(filePath)} | ${info}`);","661"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","  console.error(""\n? FATAL ERROR:"", err.message || err);","744"
"C:\Users\elric\omega-project\run_pipeline_scale_v2.ts","  if (process.env.DEBUG) console.error(err.stack);","745"
